"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-12 00:00:00",1,274.80002,9.999e+20,9.999e+20,9.999e+20,82.200005,1.77,2.01,0.00373,94302.305,9.999e+20
"2020-03-12 06:00:00",1,275.30002,263,3,9e-06,87.9,-1.3399999,3.81,0.00415,94209.664,50
"2020-03-12 12:00:00",1,272.1,282,0,1.7e-05,86.6,-5.7999997,5.0499997,0.00324,94594.375,99
"2020-03-12 18:00:00",1,271.9,242,303,2e-06,71.8,-7.12,7.3399997,0.0026,95071.016,60
"2020-03-13 00:00:00",1,270.5,216,511,0,67.4,-4.19,4.24,0.00219,95274.06,17
"2020-03-13 06:00:00",1,266.1,195,3,0,76.6,-3.4399998,3.48,0.0017599999,95686.68,0
"2020-03-13 12:00:00",1,264.1,186,0,0,78.8,-3.03,3.6999998,0.0015199999,96087.45,0
"2020-03-13 18:00:00",1,265.9,182,349,0,68.4,-5.19,2.47,0.00154,96496.08,5
"2020-03-14 00:00:00",1,264.80002,187,527,0,74.1,-2.6399999,-1.78,0.0015,96679.49,33
"2020-03-14 06:00:00",1,260.2,198,3,0,87.200005,-2.7,-4.18,0.00117,97050.625,73
"2020-03-14 12:00:00",1,258.30002,217,0,0,91.3,-2.01,-5.7599998,0.00102,97237.14,84
"2020-03-14 18:00:00",1,260.4,232,277,1e-06,87.5,-2.04,-6.2799997,0.00119,97440.43,97
"2020-03-15 00:00:00",1,261.1,235,446,0,90.1,-1.1899999,-6.75,0.00131,97373.586,86
"2020-03-15 06:00:00",1,263,252,3,2.8e-05,92.9,-0.35,-5.77,0.0016099999,97417.83,97
"2020-03-15 12:00:00",1,264.80002,269,0,0.000122,94.200005,2.3999999,-6.91,0.00191,97064.21,99
"2020-03-15 18:00:00",1,268.6,280,155,0.000149,93.1,4.92,-5.4,0.00259,96774.43,98
"2020-03-16 00:00:00",1,271.9,296,204,0.000267,95,2.45,-3.9599998,0.00342,96219.805,99
"2020-03-16 06:00:00",1,270.6,296,2,5e-05,96.3,-2.79,2.09,0.00317,95964.586,92
"2020-03-16 12:00:00",1,264.5,276,0,1e-05,92.5,-5.58,4.77,0.00183,96220.97,96
"2020-03-16 18:00:00",1,263.1,228,333,2e-06,88.4,-3.98,5.98,0.0015499999,96440.18,81
"2020-03-17 00:00:00",1,263.30002,193,545,0,87.3,-2.47,5.37,0.00157,96363.48,2
