"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-05 00:00:00",1,239.59,9.999e+20,9.999e+20,9.999e+20,99.700005,1.35,1.1899999,0.00017,97157.99,9.999e+20
"2020-03-05 06:00:00",1,242.84,119,58,0,76.5,3.46,0.95,0.00018,97260.336,8
"2020-03-05 12:00:00",1,247.3,128,0,0,63.100002,3.72,1.09,0.00024,97224.31,8
"2020-03-05 18:00:00",1,249.8,150,3,0,69.200005,3.27,1.62,0.00032999998,97144.96,43
"2020-03-06 00:00:00",1,251.95999,165,189,0,78.1,1.56,1.3299999,0.00045999998,97060.555,61
"2020-03-06 06:00:00",1,249.76,154,56,0,70.1,3.6,0.64,0.00034,96840.35,32
"2020-03-06 12:00:00",1,249.7,149,0,0,73.3,3.62,0.65,0.00036,96625.375,7
"2020-03-06 18:00:00",1,249.90001,150,4,0,76.9,3.36,1.0799999,0.00039,96424.25,0
"2020-03-07 00:00:00",1,251.14,152,221,0,84.700005,0.94,1.17,0.00049,96320.74,4
"2020-03-07 06:00:00",1,247.76,154,63,0,87.6,2.45,1.03,0.00037,96237.125,46
"2020-03-07 12:00:00",1,247,157,0,0,87.200005,1.91,1.22,0.00034,96143.836,59
"2020-03-07 18:00:00",1,246.5,163,4,0,88.5,1.04,1.14,0.00031,95958.27,73
"2020-03-08 00:00:00",1,251.17,166,195,0,87.9,-1.1899999,0.62,0.00049,95853.03,61
"2020-03-08 06:00:00",1,240,165,58,2e-06,100,-0.53,0.77,0.00017,95767.24,48
"2020-03-08 12:00:00",1,239.90001,161,0,3e-06,99.9,-0.44,0.84999996,0.00018,95704.68,41
"2020-03-08 18:00:00",1,241.2,162,4,4e-06,100,-0.63,0.62,2e-04,95599.99,52
"2020-03-09 00:00:00",1,247.7,156,210,2e-06,98.1,-1.4499999,0.17999999,0.00039,95508.305,58
"2020-03-09 06:00:00",1,238.90001,157,61,4e-06,100,-0.95,0.93,0.00016,95430.055,66
"2020-03-09 12:00:00",1,238.5,158,0,6e-06,99.3,-0.39999998,1.4599999,0.00016,95447.77,88
"2020-03-09 18:00:00",1,240.1,162,5,9e-06,98.200005,0.21,1.9699999,0.00018,95498.62,92
"2020-03-10 00:00:00",1,243.7,162,190,1e-05,94.700005,0.06,2.62,0.00024999998,95626.95,91
"2020-03-10 06:00:00",1,240.3,166,56,1.2e-05,97.9,0.89,2.53,0.00018,95861.59,93
"2020-03-10 12:00:00",1,238.90001,157,0,9e-06,98.200005,1.42,2.2,0.00014999999,96058.4,94
"2020-03-10 18:00:00",1,238.7,151,6,5e-06,97.8,1.4,1.8,0.00014999999,96246.23,93
"2020-03-11 00:00:00",1,241.90001,140,224,2e-06,95.5,0.26999998,0.95,0.00021,96346.625,78
"2020-03-11 06:00:00",1,232.1,134,71,0,100,0.61,0.74,6.9999995e-05,96452.21,62
"2020-03-11 12:00:00",1,231.5,129,0,0,99.6,0.53,0.52,6.9999995e-05,96471.31,28
"2020-03-11 18:00:00",1,236.90001,128,9,0,99.8,1.3199999,0.98999995,0.00013,96475.46,1
"2020-03-12 00:00:00",1,246.7,134,261,0,84.1,1.14,0.65999997,0.00029999999,96403.44,6
"2020-03-12 06:00:00",1,249.40001,136,82,0,76.1,4.48,0.39999998,0.00035,96186.73,7
"2020-03-12 12:00:00",1,253.2,147,0,0,74.9,6.58,1.06,0.00051,95750.375,41
"2020-03-12 18:00:00",1,256.6,182,7,0,75.8,7.7,2.12,0.00072999997,95242.93,80
